text,original_filename
"Boeing, IBM Strategic Alliance Boosts Net-Centric Technology",test.csv
Amazon #39;s A9 Search Evens Out,test.csv
"When outsourcing, don't forget security, experts say",test.csv
Microsoft CFO: Expect more acquisitions,test.csv
Put RSS Feeds On Your Web Page,test.csv
Academics get NSF grant for Net security centers,test.csv
Wireless carriers: Privacy bill not needed,test.csv
MP3 Portable Market to Hit \$52B by 2008,test.csv
Cisco Unveils SAN Products Targeted At Disaster Recovery,test.csv
"Sony shows off new, smaller PlayStation",test.csv
Plan Would Turn Restore Wash. Estuary,test.csv
PeopleSoft goes a bundle on IBM,test.csv
Bloglines aims for simplicity (SiliconValley.com),test.csv
Number of Kids on Antidepressants Drops Dramatically,test.csv
"PeopleSoft, IBM strike middleware alliance",test.csv
"Women, and the future of IT",test.csv
Mars Express Instrument Finds Possible New Evidence,test.csv
"Cape Clear, Neon in Web services deal",test.csv
Ireland launches phone fraud crackdown,test.csv
NetManage Looks to SOAs with Librados Buy,test.csv
Tracking Service Aims to Ease Product Returns (Ziff Davis),test.csv
AT T Builds VoIP Alliance (NewsFactor),test.csv
Toyota: Some security firms promise too much,test.csv
Mobile boom draws telecom manufacturing to India,test.csv
Study: MP3 Player Market Booming,test.csv
Yahoo: Internet withdrawal anguishing,test.csv
GAO: Outsourcing could hurt IT employment growth,test.csv
Briefly: T-Mobile sells Sidekick II,test.csv
Attacks disrupt some credit card transactions,test.csv
Researchers Study Plastics From Feathers (AP),test.csv
REVIEW: New IMac G5 Short on Extras (AP),test.csv
"Chambers: Cisco, Fujitsu Team On Japan Networking; 2005 Product &lt;b&gt;...&lt;/b&gt;",test.csv
Brits to lose 12 current of IT jobs by 2010,test.csv
"Southern Africa Faces Food, Water Crises - Study (Reuters)",test.csv
Americans Have Dirty Paws,test.csv
Sony Shift to Support MP3,test.csv
"Infocus: Detecting Worms and Abnormal Activities with NetFlow, Part 2",test.csv
Former Dot-Com Commerce One Eyes Closure,test.csv
Take-Two Sees Higher Sports Prices for New Consoles,test.csv
Dinosaur May Have Been Stealth Hunter (AP),test.csv
VeriSign Touts Childrens' Online Identity Token,test.csv
Microsoft antispam suit targets 'bulletproof' Web host,test.csv
Ireland blocks calls to 13 countries to thwart internet scam,test.csv
BLOG That #39;s the most look-ed up world on Merriam-Webster #39;s &lt;b&gt;...&lt;/b&gt;,test.csv
Survey finds  #39;web withdrawal #39;,test.csv
Dino sucked in prey with its giraffe neck,test.csv
Who is Hurt by Microsoft #39;s Neglect of Older Browsers?,test.csv
Making Windows More Secure,test.csv
Hubble heats debate over ionised universe,test.csv
Islands press Govt to reverse phone call decision,test.csv
Symantec warns of weakness in its firewall and gateway products,test.csv
 #39;Blog #39; To Be Included in 2005 Dictionary,test.csv
Samples From Genesis Craft Sent to Calif. (AP),test.csv
Symantec Firewall/VPN Appliance 200/200R (firmware builds prior to &lt;b&gt;...&lt;/b&gt;,test.csv
Baby for ovary transplant woman,test.csv
Massive Merger of Galaxies is the Most Powerful on Record,test.csv
Group Questions E-Voting Security,test.csv
Internet Emerging As Potent Terrorist Tool,test.csv
Security firm justifies virus writer's job,test.csv
Rumors abound about Google #39;s browser,test.csv
Astronomers Spot Monster Collision of Galaxies (Reuters),test.csv
Airbus drops out of Microsoft appeal,test.csv
Linux security boost,test.csv
Microsoft Sues BulletProof Web Hosts,test.csv
Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters),test.csv
Microsoft Changes Its Tune on Porting SP2 Fixes,test.csv
Locusts Encroach on West African Rice-Growing Area (Reuters),test.csv
Intel shelves plans for Wi-Fi access point,test.csv
Peter Griffin: A9.com makes searching personal,test.csv
First Look: Creative Zen Portable Media Center,test.csv
Firefox Browser Turns 1.0 as Browser Wars Re-emerge,test.csv
"Quicken, Money Duel to a Draw (washingtonpost.com)",test.csv
Is Google working on a web browser!,test.csv
Soldiers' War Blogs Detail Life in Iraq,test.csv
Could Newer Browsers Dethrone IE?,test.csv
'Wikis' Offer Knowledge-Sharing Online (AP),test.csv
"Sony, Nintendo power up for battle of the portable game consoles (AFP)",test.csv
Half.com to continue at full speed,test.csv
MedImmune CEO Talks Finance and Science,test.csv
Is Google News Biased?,test.csv
Sims 2 plays with life addicts,test.csv
Now Virgin to offer trips to space,test.csv
Kill The Poor,test.csv
Plan B Proposes Its Own Alternatives,test.csv
Red Hat opens losing propaganda offensive against Sun,test.csv
Microsoft closes Hotmail to Outlook and Outlook Express users,test.csv
The Sims 2; Demon Stone; The Number Devil,test.csv
McData offers SAN consolidation,test.csv
Virgin tunes into the online music market,test.csv
"Siemens, Freescale Extend Auto Partnership",test.csv
Cybertrust CEO Says Merger Driven by Users,test.csv
Sidebar: Microsoft Enters Data Backup Arena,test.csv
Shaving Time From The Virus Race,test.csv
Cisco #39;s SMB Goods,test.csv
"Gold Indian Coin Expected to Fetch  #36;27,000 (Reuters)",test.csv
Elephant DNA Could Help Stem Ivory Trade (AP),test.csv
Dell upgrades high-performance cluster line,test.csv
"DHS faces IT management challenge, GAO says",test.csv
Cisco switch products target small business,test.csv
Cray promotes two execs,test.csv
Senate weighs H-1B visa changes,test.csv
Microsoft Crafts Backup Plan (washingtonpost.com),test.csv
Virgin to Launch Commercial Space Flights by 2007,test.csv
Using DNA to stop elephant poachers,test.csv
Gas prices up 5 cents after Hurricane Ivan,test.csv
AOL aims to boost IM on mobiles,test.csv
"Microsoft, Amazon.com file phishing, spamming lawsuits",test.csv
Meet UK #39;s  #39;Dr Dolittle #39; of animal behaviour,test.csv
Viagra bought online 'often fake',test.csv
National Registry Push Could Ease Drug Study Hunt,test.csv
First Look: Intuit's QuickBooks for Newbies,test.csv
Russians Next In Line To Receive Cheap Windows,test.csv
DNA map of elephants to net Africa #39;s ivory poachers,test.csv
Russia Next to get Windows XP Starter Edition,test.csv
Freescale Unveils Dual-Core PowerPC,test.csv
Virgin Starts (70) Mile-High Club,test.csv
Freescale Details 90nm Dual Core Processor Architecture,test.csv
More Older People Turning to the Internet to Find Love,test.csv
Hackers Target Flaw in Microsoft's JPEG,test.csv
News: Schwarzenegger signs bill banning paperless voting systems,test.csv
Cendant Near Deal to Buy Orbitz for  #36;1.2 Bln-Source (Reuters),test.csv
New defense consortium aims for greater systems interoperability,test.csv
High-Tech Start-Up Strives For Open-Source Compatibility,test.csv
Why I will clone human cells: Dolly creator,test.csv
I.B.M. Supercomputer Sets World Record for Speed,test.csv
Hackers take advantage of Microsoft #39;s JPEG flaw,test.csv
Particle lab celebrates 50th birthday,test.csv
The Crusade Against Evolution,test.csv
Microsoft #39;s low-cost operating system,test.csv
Supernova Warning System Will Give Astronomers Earlier Notice,test.csv
India to get started on Starter Edition,test.csv
JPEG exploit could beat antivirus software,test.csv
IBM Says Its Supercomputer Is World's Fastest,test.csv
".Mac bumps up storage capacity, improves mail (MacCentral)",test.csv
Invading Bullfrogs Appear Nearly Unstoppable,test.csv
Microsoft to offer stripped-down XP in India,test.csv
Date with destiny for private rocketeers,test.csv
Verizon Wireless Offers AOL Mail,test.csv
Start-up OQO to launch hand-size PC,test.csv
Travelzoo Shares Rise as Offering Rumor Fades (Reuters),test.csv
Will iTunes ever make a lot of money for Apple?,test.csv
Salesforce.com Launches On-Demand Support System,test.csv
Microsoft open-sources Web authoring application,test.csv
SpaceShipOne Rolls Toward Victory,test.csv
Mammoth toxic algae bloom sighted off Washington state coast,test.csv
Salesforce.com launches on-demand support,test.csv
Apple beefs up .Mac storage limits,test.csv
"For Neglected Video, a Hollywood Touch",test.csv
Time on a Chip: The Incredible Shrinking Atomic Clock,test.csv
Instant messaging worm exploits JPEG flaw (InfoWorld),test.csv
IBM Says Blue Gene Breaks Speed Record (AP),test.csv
Web Founder Says Cooperation Needed (AP),test.csv
Red Hat acquires AOL #39;s Netscape server software,test.csv
I.B.M. Agrees to Settle Part of Giant Pension Case,test.csv
Immunity in Ebbers Case Opposed in U.S. Filing,test.csv
Success For Spaceship One,test.csv
Schwarzenegger Signs 'Foie Gras' Bill (AP),test.csv
"Microsoft, Amazon File Lawsuits Against Spammers",test.csv
"Microsoft, Amazon to combine forces",test.csv
"An Interview with Bill Baker, SQL Server BI General Manager",test.csv
Senate Bill Aims at Makers of File-Sharing Software,test.csv
Rough ride won #39;t stop next X Prize shot,test.csv
Man arrested for fatally stabbing elderly parents,test.csv
Going Private: The Promise and Danger of Space Travel,test.csv
Palm Shows New SmartPhone OS Rev,test.csv
Pharma Groups Work on EPC Issues,test.csv
Red Hat taps Netscape to broaden its landscape,test.csv
Net firms: Don't tax VoIP,test.csv
Tesco steps up RFID efforts,test.csv
August Chip Sales Growth Slows on High Inventory,test.csv
IBM Claims Computing Crown (The Motley Fool),test.csv
Red Hat Acquires Netscape Server Software (NewsFactor),test.csv
Privacy questions arise as RFID hits stores,test.csv
"EBay Expands PayPal Buyer Protection Up to \$1,000",test.csv
Dog Extinctions Show Why Bigger Isn #39;t Better,test.csv
Opportunity Rings (Forbes.com),test.csv
Is Piracy Pushing Linux Sales?,test.csv
Experts Predict Mount St. Helens Eruption (AP),test.csv
Minding the Search Engine Business,test.csv
Creators of private spaceship announce plans for second launch &lt;b&gt;...&lt;/b&gt;,test.csv
"SpaceShipOne,take two",test.csv
"Netflix, TiVo Promise New Service",test.csv
Dare you fight the possessed tomatoes?,test.csv
Genome mapped of CO2-absorbing algae,test.csv
Net giants adopt anti-spam system,test.csv
EU Accuses Microsoft of Paternal View,test.csv
Sun makes run for supercomputing title,test.csv
Threat of Extinction Looms Over Larger Species,test.csv
SpaceShipOne ready for X Prize,test.csv
Red Hat Buys Technology from Netscape (Reuters),test.csv
SpaceShipOne's 2nd Shot at X Prize Slated for Monday (SPACE.com),test.csv
"Sun ships Java upgrade, focuses on ease of use",test.csv
Salvaging Genesis,test.csv
Large mammals facing the fate of the sabre tooth,test.csv
U.S. cybersecurity chief resigns,test.csv
Update 2: US Cybersecurity Chief Abruptly Resigns,test.csv
Ig Nobel awards honor weird science advances,test.csv
Briefly: MSN Messenger beta leaks onto Web,test.csv
DOJ won't appeal Oracle ruling,test.csv
"IBM expands data centers, on-demand service",test.csv
Nation's cybersecurity chief abruptly quits DHS post,test.csv
Legal expert joins open-source screening firm,test.csv
Gates: Microsoft to offer anti-spyware,test.csv
Gates: US Need Not Fear Overseas Tech,test.csv
NASA puts off space shuttle flights until at least May,test.csv
Oceanic storms make the Earth  #39;hum #39;,test.csv
"The C.E.O. Vanishes, and Other Mysteries",test.csv
Security Beyond Antivirus Programs,test.csv
Open Source Group Blasts Gartner For Linking Linux To Windows &lt;b&gt;...&lt;/b&gt;,test.csv
Trash Begins to Clutter Space Station (AP),test.csv
Mobile phone network reaches last of China's ethnic minorities (AFP),test.csv
"BlackBerry, Beloved Gadget, Continues to Thrive",test.csv
"You have mail, always, with a BlackBerry",test.csv
"Mexico's 'Fire Volcano' Erupts, No Evacuations Yet (Reuters)",test.csv
New Tungsten Boasts Big Storage,test.csv
Informed and Awaiting a St. Helens Eruption,test.csv
Red Hat Buys Netscape Enterprise Suite Technologies,test.csv
"PeopleSoft ousts CEO, still opposes Oracle bid (USATODAY.com)",test.csv
Worldpay struck by online attack,test.csv
Fable; Nascar 2005: Chase For The Cup,test.csv
"Metcalfe, Allen back ZigBee start-up",test.csv
PalmOne Announces Tungsten T5,test.csv
Gluecode delivers open source BPM engine (InfoWorld),test.csv
A First Look At PalmOne #39;s T5,test.csv
EU Pursues Oracle-PeopleSoft Case (AP),test.csv
Coping With the Common Cold,test.csv
Ballmer: Microsoft is listening to customers,test.csv
Small office / Home office Wi-Fi device finds hotspots,test.csv
OPM Delving Deeper Into Employees #39; Backgrounds,test.csv
SpaceShipOne Wins X Prize,test.csv
Navy streamlines NMCI contract,test.csv
Cox brings VoIP service to more cities,test.csv
Peoplesoft Revenues To Beat Expectations (NewsFactor),test.csv
Apple releases Security Update 2004-09-30 (MacCentral),test.csv
South Seas Islands Pin Future on Geotourism,test.csv
Flash memory abounds in PalmOne #39;s Tungsten T5,test.csv
IBM unveils notebook with fingerprint reader,test.csv
It #39;s Time for Tech Firms to Bet on Growth,test.csv
Xamlon looks to beat Microsoft to the punch,test.csv
Judge Challenges EU Position on Microsoft (Reuters),test.csv
"PeopleSoft down on testimony, forecast",test.csv
Revamped Tungsten hangs on to data,test.csv
Web Snags Right Demographic (washingtonpost.com),test.csv
 #39;Kind of a creepy thing #39;: Clues to human origins turn up in head &lt;b&gt;...&lt;/b&gt;,test.csv
Early astronaut showed the moon was attainable,test.csv
Russia May Ratify Kyoto Protocol in Oct. -- Minister (Reuters),test.csv
Nobel honours sub-atomic world ,test.csv
"PalmOne, Microsoft set software pact",test.csv
Sharp Displays 65-Inch LCD TV (PC World),test.csv
Treos to sync to MS Exchange,test.csv
Big guns board Intertrust DRM bandwagon,test.csv
Is PeopleSoft waiting for the right price?,test.csv
National Geographic Photo Camps Give Kids New Views,test.csv
"Amazon Updates Web Services Tools, Adds Alexa Access",test.csv
Biography of a Worm,test.csv
Ballmer strikes big rivals from Microsoft shopping list,test.csv
Avaya to buy German IP telephony vendor,test.csv
Yahoo offers personal search,test.csv
Wireless sensors ready to go global?,test.csv
Verizon unveils wireless retriever,test.csv
House OKs Bill Imposing 'Spyware' Fines,test.csv
Fujitsu to announce Nocona-based servers,test.csv
IBM delivers Websphere 6.0,test.csv
AMD Sheds Light on Dual-Core Plans,test.csv
How to take the perfect penalty,test.csv
SpaceShipOne Lands After 2nd Flight,test.csv
Zingo keeps Manganese Bronze in red (FT.com),test.csv
The Last Supernova: 400-Year-Old Explosion Imaged (SPACE.com),test.csv
Qatar Defense Show Focuses on Videogame Technology,test.csv
McNealy: Microsoft needs Sun to beat IBM and Red Hat,test.csv
Briefly: RealNetworks signs up Red Flag Linux,test.csv
Old bones unearth new date for giant deer #39;s last stand,test.csv
"IBM, partners roll out ID management suite",test.csv
"New Sony PC Boasts 1,000 GB of Storage (AP)",test.csv
Purdy Tapped as Cyber-Security Director,test.csv
IBM Updates WebSphere Application Server,test.csv
Old Bones Give New Date for Giant Deer Demise (Reuters),test.csv
Transparent Search a Snap,test.csv
