text,original_filename
"San Diego fiscally sound, mayor says",test.csv
Putin Says Russia Could Be a Yukos Bidder,test.csv
US Airways' Unions Brace to Fight Deep Cuts,test.csv
Refiners line up for stockpiled oil,test.csv
Fannie Mae mess worries investors,test.csv
US Airways To Ask Court For Pay Cuts,test.csv
Oil Prices Rise Despite US Move To Draw On Strategic Reserve,test.csv
Putin Says State Companies May Buy Yukos Oil Assets (Update3),test.csv
This week in the state Legislature,test.csv
Airport Staff Walk-Out Fails to Disrupt Flights,test.csv
US 2-Year Treasuries Fall for Week as Fed Raises Target Rate,test.csv
Boeing gets downpayments,test.csv
Boeing CEO says market slower than Airbus suggests,test.csv
US Airways wants court to cut pay,test.csv
UK writing off poor nations' debt,test.csv
Financial planning an option for Coles,test.csv
Bill Gates is the richest for 11 years successively,test.csv
No ticket matched all four numbers and the MegaBall in Friday #39;s &lt;b&gt;...&lt;/b&gt;,test.csv
"Update 4: Tokyo Stocks Shed 1 Percent, Dollar Up",test.csv
Crude oil prices near continued march toward symbolic \$50 US level,test.csv
A wandering Congress trips over the US Constitution,test.csv
DATA VIEW: Singapore Aug Indus Output Below Expectations,test.csv
Adobe updates RAW plug-in with digital negative format,test.csv
Hurricane Ivan blows Courts #39; profits away,test.csv
"FM, Reddy to attend IMF-WB meet",test.csv
Walgreen 4th-Qtr Net Rises 18 Percent on Drug Sales (Update1),test.csv
Before the Bell - ESS Technology drops 4.4 pct,test.csv
Comcast gets option on TW Cable,test.csv
Touchy Times at Midas,test.csv
Microsoft Lawyer Says Company Able To Comply with EU Antitrust &lt;b&gt;...&lt;/b&gt;,test.csv
Hilfiger tumbles on grand jury probe,test.csv
"Stocks Slip on Oil, Downgrade of Semis",test.csv
Fannie Mae agrees to accounting changes,test.csv
US Airways May Liquidate by February,test.csv
"Dell, AOL team up in schools initiative",test.csv
Treasuries Benefit on Spike in Crude Oil,test.csv
NYMEX Oil Rises on Nigerian Rebel Threat,test.csv
Oil Near \$50 on Supply Fears in Nigeria,test.csv
Sky-high oil prices will ground air transport profits: IATA,test.csv
"UPDATE 3-Walgreen profit rises, more stores planned",test.csv
Crude Oil Futures Rise Above \$50 on Threat to Nigerian Supply,test.csv
"Stocks Fall on Oil, Dow Ends Below 10,000",test.csv
Vodafone keen on future expansion,test.csv
"Hurricanes, unrest in Nigeria feed supply concerns",test.csv
"Former Executive Testifies, Offering Insider #39;s Look at Enron #39;s &lt;b&gt;...&lt;/b&gt;",test.csv
Oil Nears \$50 as Gulf Storms Curtail Output,test.csv
INDUSTRY REPORT: Gambling -- Casinos to be sold,test.csv
Japan Shares Fall to Low on Oil Worry,test.csv
Banknorth investors voice doubts on bid,test.csv
"Independent directors demanded Black #39;s resignation, investor says",test.csv
Hilfiger shares plunge amid probe,test.csv
"Citigroup #39;s Krawcheck Named Finance, Strategy Chief (Update2)",test.csv
Virgin Mobile growth prospects disappoint,test.csv
UK Bankers Begin Extradition Hearing on Enron-Related Charges,test.csv
Pepsi Bottling Profit Rises (Reuters),test.csv
"Motorola to Cut 1,000 Jobs, Take Charge",test.csv
"PC Sales Hot For 2004, But Will Soon Cool Off",test.csv
"Stocks Open Higher, Shrug Off Oil Spike",test.csv
"Motorola to Cut 1,000 Jobs",test.csv
"Snap-on warns for 3Q, 2004",test.csv
Chicago Fed conf. sees US 2005 GDP down at 3.3 pct,test.csv
"Lowe's Sees Profit Rising in 2005, 2006",test.csv
"S amp;P cuts SBC, BellSouth debt ratings",test.csv
US Airways' Holding Pattern,test.csv
US consumer confidence down for second month as job woes deepen (AFP),test.csv
"DaimlerChrysler, Bombardier Settle Dispute",test.csv
"Bombardier, DaimlerChrysler Settle",test.csv
Hicks Muse Pays for ConAgra's Swift Stake,test.csv
Jury Orders Medtronic to Pay \$109 Mln to Inventor,test.csv
Amazon sues spammers for misleading consumers,test.csv
Salaries Cut 10 at Delta in Bid to Remain Solvent,test.csv
"Google Shares, Once Devalued, Just May Be Winners After All",test.csv
"SEC Wants Fixes, Instead of  Fines",test.csv
Currency Trading Rises to Record \$1.9 Trillion a Day (Update3),test.csv
Tokyo Stocks Turn Lower by Midday,test.csv
Business Glance,test.csv
Motorola cuts may not hurt Chandler,test.csv
Sales boost for House of Fraser,test.csv
Shares Gain While Oil Holds Near \$50,test.csv
New \$50 bill designed to counter counterfeits,test.csv
BlueGene sneaks past Earth Simulator,test.csv
Fannie Mae woes may hit stock,test.csv
India 4th largest economy: World Bank,test.csv
"Telecom equipment maker Agere to cut 500 employees, 7.6 of &lt;b&gt;...&lt;/b&gt;",test.csv
Air Canada to Buy 45 Aircraft From Embraer,test.csv
Oil Falls Below \$49 on Nigeria Cease-Fire,test.csv
Jos. A. Bank Profit Jumps,test.csv
Stewart #39;s Prison Chosen,test.csv
EU antitrust ruling on MCI overturned,test.csv
Air Canada confirms order for 45 Embraer jets,test.csv
Workers from 4 SF hotels go on strike,test.csv
"Colombia back in business, needs reforms-Uribe",test.csv
U.S. Stocks End Higher,test.csv
Disney Rules Out New Deal with Pixar Studios,test.csv
Cendant to Buy Orbitz for \$1.25 Billion,test.csv
Around The Region,test.csv
Grand Jury Adds to HealthSouth Charges,test.csv
Lehman in Talks to Buy UK Hedge Fund -WSJ (Reuters),test.csv
Neck stents boosted in two studies,test.csv
IBM Claims Its BlueGene Supercomputer Is the Fastest,test.csv
Jobless Claims Rise on Hurricanes,test.csv
General Mills goes whole grains,test.csv
GLOBAL MARKETS-Shares and dollar turn south after US data,test.csv
Blue Chips Drop After Merck Announcement,test.csv
General Mills converting all US cereals to whole grain,test.csv
"Nortel Cuts Fewer Jobs, Exits Real Estate",test.csv
Hasbro's No Conehead,test.csv
Treasury Chief Urges Debt Relief for Poor Nations,test.csv
"Bay Bridge span faces re-bid, possible redesign",test.csv
Merck Pulls Arthritis Drug from Market,test.csv
August chip sales up,test.csv
Update 2: General Mills to Make Cereals Whole Grain,test.csv
Bid to create grocery giant,test.csv
Fannie Mae criminal probe begun,test.csv
US launches probe of Fannie Mae woes,test.csv
Nikkei Closes Higher After Strong Tankan,test.csv
"Netflix, TiVo sign VoD alliance",test.csv
Saudi setback hurts BAE Systems,test.csv
Arthritis drug withdrawn after trial,test.csv
Siemens in 2.69bn deal with BBC,test.csv
Hewlett-Packard buys Synstar,test.csv
"Ford Down, Nissan Up in September Sales",test.csv
Employees from 10 hotels locked out,test.csv
Research Is Definitely in Motion,test.csv
Level 3 Acquires Sprint #39;s Wholesale Dial-Up Internet Business,test.csv
Molson issues earnings warning,test.csv
Fortune's 100 Most Doomed?,test.csv
China Pledges to Move Toward Flexible Exchange Rate,test.csv
Saks announces store closings,test.csv
Greenspan Worried Congress to Bar Options Expensing,test.csv
Arthritis Drug Vioxx Pulled Off Market,test.csv
Saks to close 11 stores,test.csv
Saks announces store closings,test.csv
MDs: Vioxx not the only drug to help arthritis,test.csv
Ex-Pentagon Official Gets 9 Months for Conspiring to Favor Boeing,test.csv
China at G-7 Meeting for First Time,test.csv
Ex-Manager At Fannie to Skip Hearing,test.csv
STOCKS  amp; BONDS Technology Issues Lead Rally as the 4th Quarter &lt;b&gt;...&lt;/b&gt;,test.csv
IMF urged to assist countries in prevention of financial crisis,test.csv
Corporate Krueger haunts PeopleSoft,test.csv
Auto sales surged in Sept.,test.csv
Perry OKs money for APS as more accusations arise,test.csv
G7 fails to reach debt deal,test.csv
Techs lead gains on Wall Street,test.csv
"Oil, Profit Reports to Weigh on Stocks",test.csv
"IMF, World Bank look to keep global recovery strong (AFP)",test.csv
"US, Allies Far Apart on Iraq Debt Relief",test.csv
Poor nations seek WTO textile aid,test.csv
"Update 4: Belo to Cut 250 Jobs, Mostly in Dallas",test.csv
China vows currency shift but mum on date,test.csv
Putin the power broker,test.csv
Lucent's history a case study in wild rides,test.csv
In The News: Instant Recall,test.csv
Oil Price Spike Had Chilling Effect -Fed,test.csv
Ahold to Sell Spain Operations to Permira (AP),test.csv
A Painful Mistake,test.csv
Japan Shares Up 2 Percent by Midday,test.csv
The Rippling Pain from Vioxx,test.csv
Bush defends tax cuts,test.csv
SUSAN TOMPOR: Stores turn paper into e-checks,test.csv
Brewers buyer expected to step out of the shadows Monday,test.csv
Nikkei Up 2.5 Pct in Afternoon,test.csv
Update 2: Tokyo Stocks Finish 2.6 Percent Higher,test.csv
"150,000 new jobs expected",test.csv
FTSE hits 27-month high,test.csv
"Office Depot Chairman, CEO Nelson Resigns",test.csv
"Office Depot Chairman, CEO Nelson Resigns",test.csv
PeopleSoft Raises Revenue Forecasts,test.csv
"Top Court Upholds Visa, MasterCard Ruling",test.csv
IMF sees rising oil prices having little impact on global growth,test.csv
SunGard to Spin Off Data Recovery Unit,test.csv
"SBC links e-mail, voice messages, fax",test.csv
IRS Demands FICA from Chili's Owner,test.csv
"Top Court Upholds Visa, MasterCard Ruling",test.csv
Lockheed Martin led group wins 3 billion dollar US Postal Service &lt;b&gt;...&lt;/b&gt;,test.csv
Taking Advantage of the Terminally Stupid,test.csv
Air Canada shares,test.csv
"UPDATE 4-Court #39;s cards ruling to aid MBNA, American Express",test.csv
Supreme Court turns down  #39;Do Not Call #39; case,test.csv
New Siebel Chief Outlines Chapter 2 For CRM Vendor,test.csv
Ex PeopleSoft chief admits lying to analysts,test.csv
Feds kick off digital TV consumer campaign,test.csv
AIG #39;s War of Words with Watchdogs,test.csv
"Small changes, big profits",test.csv
SEC considering civil action over 3 AIG press releases,test.csv
Hutchison cuts IPO size by 7 pct,test.csv
webcrawler: A9.com is cool,test.csv
US Airways to Cut Hundreds of Jobs,test.csv
Avaya to Buy Germany's Tenovis (Reuters),test.csv
Oil Prices Set a New Record Above \$50,test.csv
Lazard Meets in Paris to Discuss IPO,test.csv
Singapore Airlines confirms sale of Air NZ stake,test.csv
"Kodak eliminating nearly 900 jobs in England, France",test.csv
Acuity Earnings Rise on Improved Demand,test.csv
Parmalat Investors Flock to Court Seeking Damages (Update2),test.csv
Minot officials give preliminary approval to Wal-Mart Supercenter,test.csv
Judge Indicts 2 Former Parmalat Auditors,test.csv
UPDATE 1-UPS buys CNF #39;s Menlo Worldwide,test.csv
German retailer snubs union plan,test.csv
Oil Hits \$51 a Barrel on Supply Outage,test.csv
Lazard Meeting Ends Without IPO Decision,test.csv
"Chiron Won't Make Flu Vaccine, Stock Down",test.csv
Dollar Drifts Lower as U.S. Data Weigh,test.csv
Chip and PC Stocks Mixed on Warnings,test.csv
Update 1: Hollinger to Take \$27M Charge for Suits,test.csv
UK #39;s Diageo gets \$2.26 bln from General Mills sale,test.csv
Japan Stocks Flat After Wall Street,test.csv
Freddie tightens controls,test.csv
Stocks retreat as crude rises,test.csv
PeopleSoft CEO Ousted for  #39;Situational Ethics #39;,test.csv
"On average, quarter was a loser (USATODAY.com)",test.csv
CA aquires computer security firm,test.csv
US Files WTO Case Against Europe Over Airbus Aid (Update3),test.csv
Corporate tax bill nearing approval,test.csv
"Pacific Oil Link Is Best for Russia, Ambassador Says (Update1)",test.csv
CA to buy Netegrity for \$430 million,test.csv
Howard Stern: Serious business for Sirius,test.csv
Investors weigh effect of oil prices,test.csv
Update 1: United Airlines to Slash US Flights,test.csv
UPDATE 2-UK #39;s Linx drops ITW offer after Danaher steams in,test.csv
Low-Income Lending Won #39;t Take A Hit,test.csv
Four former El Paso natural gas traders charged,test.csv
"New trade war erupts over Boeing, Airbus",test.csv
Howard Stern moves radio show to Sirius,test.csv
Sirius counting Stern boost,test.csv
Concerns About Winter Push Oil to Record,test.csv
Around The Region,test.csv
Santander: Rejects Spanish court tax ruling on execs,test.csv
Winter Concerns Push to Record High,test.csv
Computer Associates to buy Netegrity,test.csv
Bidding is hot for hotel eyed for condos,test.csv
"Boeing, Airbus competition escalates into trade war",test.csv
St. Paul Travelers Posts Hurricane Losses,test.csv
Stern:  #39;I #39;m tired of censorship #39;; switches channels,test.csv
34 tech firms sued for alleged LCD patent theft,test.csv
Analysts See Post-Stern Ripple Effect,test.csv
CA to buy Netegrity for \$430 m,test.csv
Stocks Seen Flat with Oil Above \$52,test.csv
New air routes to more profits,test.csv
Statement by Airbus on the US Government for formal consultations &lt;b&gt;...&lt;/b&gt;,test.csv
Nintendo to Unveil Handheld Upgrade,test.csv
UPDATE 1-S amp;P revises Poland outlook to stable from negative,test.csv
"Oil Hits \$53 on Winter Worries, Nigeria",test.csv
STMicro may see windfall from Stern satellite move,test.csv
Clubbing Wet Seal,test.csv
ECB  quot;consensus quot; kept rates steady today,test.csv
"Check Boeing sops, Airbustells US Check Boeing sops, Airbustells &lt;b&gt;...&lt;/b&gt;",test.csv
Shares of Large Drug Makers Fall,test.csv
"Alcoa Profit Hurt by Labor, Storm Costs",test.csv
Advanced Micro Devices meets reduced forecast for third quarter,test.csv
Skyboxes May Reach A Limit,test.csv
"Techs Lead Asian Shares Down, Oil Eases",test.csv
Bookings Decline at US Airways,test.csv
Techs Hit Asian Shares Lower; Oil Down (Reuters),test.csv
How Serious Is Pfizer #39;s Condition?,test.csv
Aisin finishes deal for Michigan land,test.csv
Woman's death probed,test.csv
Danaher to Make Offer for Linx Printing,test.csv
VIACOM MAY PAY SIRIUS \$: HOWARD,test.csv
London-Based Bank Wins Bid for Permata,test.csv
Citigroup Hits Back at Parmalat,test.csv
"Almost 5,000 jobs cut on Bank of America getting funds",test.csv
Oil prices send US stocks lower,test.csv
"Soybeans Retreat, Grains Futures Mixed",test.csv
BA hikes oil surcharge by up to 8 per ticket,test.csv
Thomson to Sell Media Group for  #36;350 Mln (Reuters),test.csv
Sun settles Kodak patent suit,test.csv
House Passes Corporate Tax Bill,test.csv
"Lego, Carrefour in French Price-Fix Probe (AP)",test.csv
Flu Shot Shortage Highlights U.S. Crisis,test.csv
Copper Prices Rally to 16-Year Highs,test.csv
Update 4: Court Dismisses Suit From Hollinger,test.csv
Trump defends Martha Stewart,test.csv
Welcome to Alderson,test.csv
Martha Stewart reports to jail to begin sentence,test.csv
Trading blows,test.csv
Finance: Losing the Right to Sue,test.csv
American Economist Expected to Win Nobel (AP),test.csv
Gazprom Plans LNG Terminal in US,test.csv
New pension 'would help millions',test.csv
"Labour has failed on pensions, commission will report",test.csv
Senate Resolves Corporate Tax Bill Delay,test.csv
"Complex Brings Work, Shops Close to Home",test.csv
Growth without jobs is a vexing contradiction,test.csv
Second Acts,test.csv
Plan to ease sale of Abbey shares,test.csv
Singapore Shares End Lower,test.csv
Intel defeats AMD in court,test.csv
"Insurance Giant to Export 1,100 Jobs to India",test.csv
T-Online returns to Deutsche Telekom mothership,test.csv
Nobel Economics Prize Awarded,test.csv
Diebold Cuts Forecast,test.csv
"US stocks end lower on job data, record high for oil",test.csv
"Multiplex, Westfield in UK bid",test.csv
"UPDATE 1-Diebold cuts forecast, cites voting machine unit",test.csv
Oracle #39;s Catz Sees PeopleSoft Profit Declining (Update1),test.csv
A Senator #39;s Outrage Delays Passage of Corporate Tax Bill,test.csv
Another Oracle exec says company might lower offer price for &lt;b&gt;...&lt;/b&gt;,test.csv
Senate approves tax relief bill for manufacturers,test.csv
Cocoa farmers issue strike threat,test.csv
Linux: Paris weighs a shift to open-source camp,test.csv
Euro exchange rate poses no threat to eurozone economy,test.csv
 #39;Enron of Kansas #39; Trial Begins,test.csv
Study: 39 Million Americans In Working Poor Families,test.csv
Shares plunge 20 at Global Crossing,test.csv
Oil prices close to record highs,test.csv
Boeing chief rules out compromise,test.csv
Retail sales improve amid caution,test.csv
Oracle considers lower PeopleSoft offer,test.csv
Carrefour Dips Ahead of Expected Warning,test.csv
"UPDATE 3-Sonic, Asbury cut earnings estimates, stocks fall",test.csv
