493	ahhh landslide flooding alarm much pleasant ear earthquake alarm	train	floods
494	happy th july time go flood street	train	floods
495	honestly know almost hour ago still offended woke flash flood warning screaming ear	train	floods
496	oil canada wildfire dollar big weekly loss brent	test	forestfires
497	could swore bed moved sure tiny earthquake demon	train	earthquakes
498	could flood feed full firework vids leave one	train	floods
499	stuck home three kid today flooding rain due delightful cyclone debbie	train	hurricanes
500	little earthquake amp brandons finish nice play end inning	train	earthquakes
501	fucken earthquake right	train	earthquakes
502	cool story bro	train	forestfires
503	shark sandbag surfing cyclone debbie brings flood queensland cnn	train	hurricanes
504	wildfire season everglades name benefit fire ecosystem	train	forestfires
505	smell alot like burning canadian forest outside	train	forestfires
506	ex tropical cyclone debbie moving south toward northern nsw thursday st march bringing potential heavy rain	dev	hurricanes
507	story havasupai grand canyon closed least end july due flood damage	train	floods
508	way help victim wildfire northern california	train	forestfires
509	tired sock snout nostril pink carnation clean soak flood whiff	train	floods
510	sky hella foggy amp smell smoke sf	train	forestfires
511	evacuation ordered tuesday evening wildfire raged across california killing least people	train	forestfires
512	got sprayed skunk laying flood pipe happy friday guy	train	floods
513	flood year ago neighbor people nearby town came rescue always	train	floods
514	everyone rush twitter earthquake tweet	train	earthquakes
515	wildfire evacuee required check north peace arena fort st john contact	train	forestfires
516	partner community shared first hand experience working ground post earthquake actionai	dev	earthquakes
517	monster storm make landfall australia	train	hurricanes
518	omgeeeeeee biggest earthquake ever felt	train	earthquakes
519	please flood fox chapel	train	floods
520	obligatory earthquake tweet	train	earthquakes
521	brisbane weather school close cyclone debbie hit	train	hurricanes
522	family build makeshift bunker home cyclone debbie smash queensland coast	train	hurricanes
523	chad morrison w alberta wildfire ha size wind pushing fire se fire passed anzac	train	forestfires
524	brisbane entire education system shut due cyclone debbie	train	hurricanes
525	flooding bundaberg live coverage channel warning	train	hurricanes
526	wow big one bay area	train	earthquakes
527	check article ihavedragons firedancer lfkraus dead missing f	train	forestfires
528	tag first person plan flood drop twitter put name	test	floods
529	canadian wildfire disrupts evacuation convoy	train	forestfires
530	umm earthquake felt	test	earthquakes
531	well answer previous tweet big fire northern mn	train	forestfires
532	moment try sleep rain decides flood eardrum	train	floods
533	terrifying dashcam footage capture man frantic escape supercharged alberta wildfire	train	forestfires
534	anyone feel earthquake trippin	dev	earthquakes
535	bean cheile safe ca bff stepdaughter lost home amp entire neighborhood friend nephew home	train	forestfires
536	northern california wildfire rage new photo space	train	forestfires
537	alberta wildfire emergency declared fort mcmurray	train	forestfires
538	guess earthquake lmao	test	earthquakes
539	hope flood get soon	train	floods
540	raging floodwaters tropical cyclone debbie flow completely submerged car queensland australia	train	hurricanes
541	areal flood warning remain effect part frederick va warren shenandoah county p	train	floods
542	cyclone debbie dump shark middle queensland street	train	hurricanes
543	yesterday kid cry flash flood warning came tv sound scare idea	train	floods
544	definitely earthquake right	train	earthquakes
545	earthquake close new zealand utc	dev	earthquakes
546	traderideas sound right energy corridor flood unless drain dan missed	train	floods
547	swear felt earthquake	train	earthquakes
548	fort mcmurray wildfire continues burn going via digg	train	forestfires
549	edmontonsun evacuee stuck north fort mcmurray move south	train	forestfires
550	remind government moment federal labor prepare cyclone debbie	test	hurricanes
551	gr meet health wkrs bris gc heading mackay hospital relieve mighty staff worked tire	train	hurricanes
552	want heart liar change mind burn like wildfire lt lt feel mtrench	train	forestfires
553	house shaking think earthquake	dev	earthquakes
554	tl tell earthquake	train	earthquakes
555	anyone else feel earthquake	train	earthquakes
556	oh flash flood warning raleigh would thunk	train	floods
557	issabelopez v europe never know ngo might flood country roach election may	dev	floods
558	j dot j pretty good rate available pineapple though however sure get flood insurance	train	floods
559	suomi npp satellite continues monitor alberta huge wildfire	train	forestfires
560	plan open flood gate tell u exactly want answer	train	floods
561	many uq griffith class cancelled today check schedule heading	train	hurricanes
562	trying find people evacuated fort st john due wildfire interview phone radio fr en	train	forestfires
563	wot wet weather plan today	dev	hurricanes
564	eating food watching game big chillin random as earthquake mother nature dgaf bout	train	earthquakes
565	aerial photo show wildfire one california neighborhood	train	forestfires
566	earthquake got fucked	train	earthquakes
567	california wildfire visible space using nighttime imaging usa today	train	forestfires
568	mt cdcemergency safety tip time shut natural gas propane fuel line evacuating	dev	forestfires
569	jst may earthquake iwate ken oki	dev	earthquakes
570	flood affected area delhi road aftr normal rain	train	floods
571	activate earthquake twitter	dev	earthquakes
572	k forreal though ask flood know talkin bout	train	floods
573	lord send rain	train	forestfires
574	smoke wildfire north	train	forestfires
575	seriously follow sfchronicle coverage fire northern california	train	forestfires
576	year flood go extinct stop raining	train	floods
577	apparently going flood area	train	floods
578	new post weatherman assures flood threat kashmir published	train	floods
579	family safe floodwaters day fresh water reserve mackay huge cleanup far north queensland cyclone	train	hurricanes
580	assistance readied resident affected severe tropical cyclone debbie via skinnergj	train	hurricanes
581	cyclone debbie plz good u f	train	hurricanes
582	earthquake going play pathfinder	train	earthquakes
583	technically australia version	train	hurricanes
584	flash flood warning effect midnight region storm bring potentially heavy downpo	train	floods
585	pretty big earthquake northern japan	train	earthquakes
586	sydney weather wet wild condition ahead ex cyclone debbie drift south	train	hurricanes
587	crankywxguy look like flash flood watch sjersey going materialize	train	floods
588	another holiday another flood like always bounce right back celebrating troop first resp	train	floods
589	ooh big one	train	earthquakes
590	wildfire sweeping california need know pb newshour	dev	forestfires
591	may sunny outside working hard protect uk winter learn	train	floods
592	dead twitter never fails w earthquake confirmation love	train	earthquakes
593	heavy rain forecast thursday night could flash flooding north west baltimore	dev	floods
594	magnitude earthquake occurred mi e pamandzi mayotte detail map	train	earthquakes
595	flood come drown u nothing	train	floods
596	sf guy feel	dev	earthquakes
597	uh think small earthquake	train	earthquakes
598	flood warning west fork san jacinto river canceled river flood stage	train	floods
599	tonight california home business destroyed wildfire joefryer report region	train	forestfires
600	disneyland look terrifying wildfire tear california	train	forestfires
601	real life sharknado cyclone debbie wash shark australian street guardian	train	hurricanes
602	usgs report norcal area km ese mammoth lake ca utc	train	earthquakes
603	magnitude earthquake km se volcano hawaii	train	earthquakes
